id,name,host_id,host_name,zip_code,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
l_1218996989132218624,4-Cottage Retreat for Groups!,h_594564765,Andrea,28806,West Asheville,35.53172,-82.62512,Entire home/apt,650,2,0,,,5,312,0
l_1219046818326244096,1Bed Apt Historic Montford (1/4),h_34871822,Emma,28801,Downtown Asheville,35.60161,-82.55994,Entire home/apt,75,30,0,,,1,332,0
l_1219717420542932992,Asheville Downtown Stay #202,h_147446728,Beth,28801,Downtown Asheville,35.59668996152586,-82.55254693329334,Entire home/apt,144,2,3,2025-05-25,0.31,3,269,3
l_1220526872304353792,Asheville Downtown Stay #201,h_147446728,Beth,28801,Downtown Asheville,35.59669,-82.55254699999999,Entire home/apt,172,1,4,2025-05-25,0.42,3,252,4
l_1220529687338691072,Cozy Cork Cottage Private Secure Quaint,h_595424070,Glen,28704,South Asheville,35.47333141529312,-82.509579561046,Entire home/apt,90,3,3,2025-05-26,1.7,1,299,3
l_1221107648061902848,Historic Home With a Fresh Face!,h_17847544,Aidan,28806,West Asheville,35.573509,-82.5867,Entire home/apt,93,29,2,2024-09-24,0.21,1,296,2
l_1221157327501550336,Secluded Suite Near Biltmore,h_385516193,Kate,28803,Tuxedo Park,35.49939542009359,-82.52623915672302,Entire home/apt,83,1,56,2025-06-14,6.06,1,338,56
l_1221172237296209664,Modern Asheville Escape_Brand New!,h_56275295,Jonathan,28803,Tuxedo Park,35.552937,-82.51138739999999,Entire home/apt,134,2,42,2025-06-09,4.1,1,363,42
l_1222455235748062464,New Entire Home 5 minutes from Downtown Asheville,h_22983673,Rachel,28805,East Asheville,35.58865,-82.51269,Entire home/apt,79,30,1,2025-02-28,0.27,3,305,1
l_1222622649630290944,Apartment in quiet neighborhood,h_596013329,Nicole,28715,Candler,35.561,-82.65161,Entire home/apt,,3,4,2024-11-27,0.42,1,0,4
l_1223164361475163904,Rosemary House,h_20484728,Brendan,28806,West Asheville,35.57832,-82.62407,Entire home/apt,1960,1,8,2024-10-25,0.85,1,179,8
l_1223189598836432384,Luxury Mountain Retreat for Adventure & Relaxation,h_57515666,Shelley,28715,Candler,35.557052539281116,-82.64450412243605,Entire home/apt,109,1,31,2025-06-01,3.21,1,254,31
l_1224851785802774784,Solar & Eco-Friendly in Walkable Historic Montford,h_21490928,Erin,28801,Downtown Asheville,35.601811480792946,-82.56049001060774,Entire home/apt,95,2,8,2025-05-21,1.58,1,8,8
l_1226802329869639936,BLACK BEAR RIDGE: Charming Pet-Friendly Getaway,h_574828325,Tim,28805,East Asheville,35.61487316360401,-82.47015390408052,Entire home/apt,573,2,15,2025-06-12,2.71,1,317,15
l_1227448751748326400,Asheville house with Nana,h_597275929,Young,28806,West Asheville,35.54394,-82.61166,Entire home/apt,113,2,0,,,1,259,0
l_1228472453700588544,NEW BUILD Blue Ridge Tree House 4 mi DT Asheville,h_415414355,Mark,28803,Tuxedo Park,35.56312,-82.48392,Entire home/apt,157,2,6,2025-06-09,0.62,1,352,6
l_1228967763073842432,Fully Loaded W.AVL Haven! Hot Tub & min to DT AVL,h_23893046,Kory,28806,West Asheville,35.57218,-82.57933,Entire home/apt,225,1,17,2025-06-14,2.33,3,344,17
l_1229006608071767296,Cozy Nature Nook w/ Yard - Walkable and Convenient,h_3206007,Jesse,28806,West Asheville,35.57247,-82.59329,Entire home/apt,,3,0,,,1,0,0
l_1229884029804031744,Asheville Sunset | 10min to Asheville + Ping Pong,h_480217041,AvantStay,28804,South Asheville,35.6203659,-82.56577279999999,Entire home/apt,402,1,10,2025-05-18,1.06,27,288,10
l_1229905229801471744,"Lamplighter House - Hot Tub, Firepit, Games, Movie",h_30876182,Maira,28715,Candler,35.5722078,-82.65857419999999,Entire home/apt,619,2,25,2025-06-08,2.72,1,355,25
l_1231491668243178496,Asheville Downtown Stay #302,h_147446728,Beth,28801,Downtown Asheville,35.59762,-82.55368,Entire home/apt,146,2,3,2025-05-27,0.31,3,258,3
l_1233885839706187520,Asheville NC~30 plus day stays only~,h_242314108,Sunscape Property Management,28806,West Asheville,35.572755,-82.572117,Entire home/apt,121,30,0,,,1,234,0
l_1234060542880939008,15 mins from Asheville,h_62089253,Amanda,28715,Candler,35.55459,-82.65084,Private room,46,1,6,2024-11-04,0.62,1,89,6
l_1234748296503132672,"Modern Downtown Retreat - new, location, quiet!",h_79463303,Selina,28801,Downtown Asheville,35.5983981,-82.5574912,Entire home/apt,114,1,42,2025-06-16,4.55,1,250,42
l_1237178439398095872,The Hiker’s Hideaway: No cleaning fee+pet-friendly,h_62527493,Kasey,28805,East Asheville,35.5965,-82.49732,Entire home/apt,78,1,34,2025-06-14,11.72,1,312,34
l_1237966814929731328,Chimney Crest,h_85529111,William,28806,West Asheville,35.61224,-82.61652,Entire home/apt,243,2,0,,,1,365,0
l_1239022058626497280,Asheville Cottage Retreat,h_7825587,Rosi,28801,Downtown Asheville,35.59122,-82.56396,Entire home/apt,122,15,0,,,2,179,0
l_1240864682252380416,House on the Hilltop,h_208670065,Shane,28806,West Asheville,35.60541,-82.61146,Private room,50,1,0,,,1,363,0
l_1242704755987416064,Asheville Living,h_551998533,Heather,28806,West Asheville,35.6117,-82.63125,Entire home/apt,200,3,0,,,2,178,0
l_1242901062868373504,Sweet West Asheville home,h_651335700,Marisela,28806,West Asheville,35.58143378897721,-82.62519334079974,Entire home/apt,158,3,1,2025-04-01,0.38,1,352,1
l_1243609926374025472,Private and suite,h_21866774,Jim,28805,East Asheville,35.59214,-82.51133,Entire home/apt,104,2,0,,,1,88,0
l_1243782130927188992,Cozy Bear Retreat,h_151091951,Timothy,28803,Tuxedo Park,35.48954,-82.50467,Entire home/apt,204,2,22,2025-05-25,2.51,1,29,22
l_1244328260579852288,~Stylish Cottage in Asheville~,h_74648459,Sara,28806,West Asheville,35.62167,-82.62329,Entire home/apt,111,2,34,2025-06-01,4.23,4,341,34
l_1244908972206383104,Chic Downtown AVL Retreat 1BD/BA Apt,h_456204297,Linda,28801,Downtown Asheville,35.58901,-82.55933,Entire home/apt,65,30,0,,,1,358,0
l_1245194756240285696,Wildwood Corner Cabin near AVL ~ Two King Beds,h_120885818,Mellonee,28732,Fletcher,35.43092,-82.52503,Entire home/apt,105,3,8,2025-05-18,0.98,1,297,8
l_1245610550586605824,"Walk Downtown, Grocery & Trails!",h_287823977,Andrew,28801,Downtown Asheville,35.60424,-82.55917,Entire home/apt,135,30,0,,,2,365,0
l_1245680783047473152,Master Suite #2 Upstairs w View,h_4396256,April,28732,Fletcher,35.43531,-82.50027,Private room,92,1,0,,,5,2,0
l_1245758400090852864,Peaceful home close to downtown - Room 2,h_195886435,Lara,28803,Tuxedo Park,35.56806,-82.53192,Private room,49,28,0,,,2,365,0
l_1246592868183421952,Mountain East Retreat,h_651728438,Dahvid,28805,East Asheville,35.62191105520735,-82.47552435410857,Entire home/apt,100,3,1,2024-12-17,0.16,1,255,1
l_1247824227249110016,West Asheville tiny home,h_1697990,Mahabisa,28806,West Asheville,35.57418,-82.59778,Entire home/apt,104,4,0,,,1,218,0
l_1248535674025692672,Master Bedroom Suite w/ Mtn View,h_4396256,April,28732,Fletcher,35.435153213818175,-82.50237498125504,Private room,89,1,0,,,5,2,0
l_1249466577999961088,"Chic Heritage Cabin: Privacy, Luxury & Adventure",h_242474849,Jennifer,28803,Tuxedo Park,35.52305540949687,-82.51725744456053,Entire home/apt,388,1,9,2025-06-01,1.99,28,198,9
l_1252125295541612032,Asheville Walkable Modern Haven,h_82569086,Barbara Ann,28801,Downtown Asheville,35.60570364718165,-82.54290965990302,Entire home/apt,179,2,0,,,1,363,0
l_1252151257103495680,Creekside Mountain Getaway-5 Miles To Town-FirePit,h_544444091,Daniel,28806,West Asheville,35.6342483,-82.6301498,Entire home/apt,121,1,16,2025-06-08,5.11,1,322,16
l_1252860625929415424,New luxury guesthouse retreat,h_17847289,John,28804,South Asheville,35.614664136128916,-82.55163526219796,Entire home/apt,132,2,0,,,1,343,0
l_1253725997008599552,Amazing Views-Hot Tub- Game Room-Asheville 12 min,h_156307111,Melinda,28806,West Asheville,35.6120901,-82.64859609999999,Entire home/apt,299,1,31,2025-06-08,4.45,1,330,31
l_1254349288570971904,Asheville Home 15m from Downtown w Hot Tub & Sauna,h_96187307,Yonder,28803,Tuxedo Park,35.52909877034369,-82.48188664617261,Entire home/apt,314,1,4,2025-05-28,0.6,50,323,4
l_1257325237054121984,The Longview,h_3682939,Teresa,28806,West Asheville,35.611061144003955,-82.63453159818191,Entire home/apt,270,2,6,2025-06-05,1.1,1,46,6
l_1257379250206639104,"NewConstruction, Walk to Haywood",h_87927755,Paige,28806,West Asheville,35.570815299647066,-82.57990660016014,Entire home/apt,150,30,1,2025-03-01,0.28,1,228,1
l_1260865987691221248,Enchanting Forest Guest Suite,h_33151095,Tiffanie,28803,Tuxedo Park,35.5172893809504,-82.48043595008455,Entire home/apt,87,1,2,2024-10-16,0.24,5,4,2
l_1261093045726044416,Hot Tub~5 Mi DT AVL~Walk To West AVL,h_455086059,Kyah,28806,West Asheville,35.570241404232966,-82.59161132180023,Entire home/apt,338,1,40,2025-05-29,4.82,3,308,40
l_1265219448926140160,"Creekside Joy- Beautiful Home,20 Min to Asheville",h_224349957,Loriel And Adam,28704,South Asheville,35.4871635,-82.5727495,Entire home/apt,89,2,10,2025-05-23,1.21,2,309,10
l_1266164445989986304,"5BD,3BA Private Pool | Hot Tub",h_159135979,Matthew,28704,South Asheville,35.46711208706073,-82.49338853187713,Entire home/apt,340,2,12,2025-06-14,1.81,1,334,12
l_1266635472076153600,Stone’s Throw Cottage - 2 miles to downtown,h_35012995,Ben,28804,South Asheville,35.62116137048958,-82.5735971927928,Entire home/apt,,2,0,,,3,0,0
l_1267614524438108160,Mountain Villa | Views | GameRoom | Hot Tub | Pool,h_655298560,Abigail,28732,Fletcher,35.46042620343499,-82.46936049919601,Entire home/apt,529,2,11,2025-06-12,2.06,1,324,11
l_1268816623204716032,Broadway Apartment 201 in Downtown AVL,h_657449201,Emilie,28801,Downtown Asheville,35.59601,-82.55228,Entire home/apt,117,30,0,,,2,362,0
l_1268848037837118464,Broadway Apartment 203 in Downtown AVL,h_657449201,Emilie,28801,Downtown Asheville,35.59578,-82.55221,Entire home/apt,117,30,0,,,2,365,0
l_1269558509250765312,Heart of Asheville - RAD,h_18001156,Robyn,28801,Downtown Asheville,35.58186956141947,-82.56157428616096,Entire home/apt,66,1,26,2025-06-01,3.66,1,354,26
l_1270267569228108544,Modern A-Frame Cabin with Panoramic Views| Hot Tub,h_145533530,Christy,28804,South Asheville,35.6278948,-82.5260054,Entire home/apt,566,1,23,2025-06-14,3.43,4,324,23
l_1270378578983419648,Treetop Retreat in Hidden Cove,h_10621261,Mikal,28804,South Asheville,35.626335026596394,-82.57235743862303,Private room,56,2,1,2024-12-13,0.16,1,135,1
l_1271059902921033984,Asheville Home: Hot Tub and Prime Location!,h_54876067,Jared,28803,Tuxedo Park,35.5526898,-82.5112212,Entire home/apt,206,2,9,2025-05-25,1.31,1,176,9
l_1271802415895742720,2 bedroom in Asheville.,h_84721943,Alanna,28804,South Asheville,35.621275019796414,-82.61087693289433,Private room,64,1,0,,,1,365,0
l_1271884521325460992,Comfy Retreat: Asheville Haven!,h_186320484,Lindita,28806,West Asheville,35.52518617415241,-82.61327751504164,Entire home/apt,369,1,0,,,1,365,0
l_1274181300955355648,Gorgeous & close to everything,h_52253417,Shawn,28803,Tuxedo Park,35.57190018609348,-82.54819877820151,Entire home/apt,75,30,0,,,1,365,0
l_1274214420656155904,The Beaucatcher Motel,h_18219339,Shradha,28805,East Asheville,35.59599094812541,-82.53290132645874,Private room,77,3,0,,,1,89,0
l_1274215229687377408,Downtown Chic Condo 30 day rate,h_61844145,Elizabeth,28801,Downtown Asheville,35.593380046448104,-82.55569977337893,Entire home/apt,110,30,2,2025-02-24,0.31,4,71,2
l_1275492147198060032,Historic Log Cabin | Quiet Return to Simpler Days,h_29417214,Matthew,28704,South Asheville,35.4715677159332,-82.51292525397832,Entire home/apt,126,2,22,2025-06-09,3.07,2,266,22
l_1278451710502397440,Charming Cottage Near Downtown Asheville,h_96187307,Yonder,28803,Tuxedo Park,35.56667943417916,-82.51374597650083,Entire home/apt,129,1,2,2025-03-29,0.37,50,261,2
l_1279020283152518656,Luxurious 30+ day Rental in Asheville!,h_96187307,Yonder,28803,Tuxedo Park,35.56814936124466,-82.52652083297531,Entire home/apt,87,1,1,2025-04-06,0.41,50,272,1
l_1279693898910315264,Beer City and Biltmore!,h_25041828,Sara Marie,28803,Tuxedo Park,35.55411395740472,-82.533566979818,Entire home/apt,98,2,9,2025-05-02,1.4,1,175,9
l_1279769004562621184,"24-Sleeper, Hot Tub, Sauna, Game Rm, Near Biltmore",h_20873152,Amit,28704,South Asheville,35.47024196797789,-82.49377752736481,Entire home/apt,786,2,22,2025-06-16,3.28,1,324,22
l_1280432630567900416,"Cozy Log Cabin, Mountain View",h_554890022,Hui Jiang,28806,West Asheville,35.617231928424424,-82.64894975240414,Entire home/apt,125,1,35,2025-06-15,5.1,1,301,35
l_1280511196421164544,Asheville Lake House by CM | Month-to-Month Rental,h_134903005,Carolina Mornings,28803,Tuxedo Park,35.58035303,-82.53217909,Entire home/apt,88,1,0,,,46,286,0
l_1282154675821412352,"New,2 mi. to Downtown, LUX,HotTub,FirePit,Forest",h_658812996,Daniel William,28806,West Asheville,35.61450045708858,-82.59504252084056,Entire home/apt,,1,10,2025-06-13,1.73,1,255,10
l_1282868492428948224,Mountain Cottage close to everything 3bdrm2bthWiFi,h_42933293,Deborah,28732,Fletcher,35.433109751427516,-82.50907748316772,Entire home/apt,127,3,4,2025-06-16,0.69,1,341,4
l_1.284248377223e+18,Charming 2B2B furn. cabin home,h_131522783,Carol,28804,South Asheville,35.65050759716146,-82.52811900874093,Entire home/apt,2300,1,0,,,1,365,0
l_1285577657010117376,Biltmore | Asheville Downtown,h_531914035,Ivan,28803,Tuxedo Park,35.56351700215231,-82.54057614739975,Entire home/apt,225,1,10,2025-05-20,1.46,1,330,10
l_1286857882281258752,Cozy apartment convenient location,h_404145168,Nicole,28715,Candler,35.563029918777325,-82.66667037738154,Entire home/apt,95,2,3,2025-01-12,0.45,1,79,3
l_1287100084801309696,"Family/Pet-Friendly, Hot Tub + Mins from Downtown!",h_624676,Seth,28804,South Asheville,35.62859,-82.59216,Entire home/apt,346,2,6,2025-04-13,1.06,1,143,6
l_1288400388501786112,"Upscale, renovated AVL cottage",h_590810270,Lisa,28803,Tuxedo Park,35.57173,-82.517080000000007,Entire home/apt,80,30,0,,,1,289,0
l_1289204602370564864,Cozy 3BR Home in Asheville,h_234759050,Scott,28803,Tuxedo Park,35.536677005158246,-82.52088446364215,Entire home/apt,,28,0,,,1,228,0
l_1289447681574391296,Blue Jay Getaway - 5 Minutes to Downtown!,h_151158933,Travis,28806,West Asheville,35.59789680270662,-82.5866903497238,Entire home/apt,165,2,22,2025-06-09,3.2,3,335,22
l_1290161093711416064,Spacious 2BDRM condo S Asheville,h_481295214,Lorena,28803,Tuxedo Park,35.51005,-82.52983,Entire home/apt,108,3,1,2025-01-30,0.22,1,137,1
l_1292720514964057856,Vicky Lou's  Pad,h_662792020,Virginia,28801,Downtown Asheville,35.5887757550705,-82.5630589957394,Entire home/apt,90,30,1,2025-02-28,0.27,1,167,1
l_1293477638024171264,Creekside Delight-Lovely! 20 min to Asheville,h_224349957,Loriel And Adam,28704,South Asheville,35.486998,-82.57260649999999,Entire home/apt,76,2,6,2025-06-01,1.59,2,357,6
l_1294279626910588928,Tiny in Big Heart of Asheville,h_90479988,Bowie,28806,West Asheville,35.5838039,-82.56899589999999,Entire home/apt,64,1,25,2025-06-08,3.79,2,352,25
l_1294297712418765056,"Huge 3 bedroom condo, central Downtown Asheville",h_218920112,Dorothy,28801,Downtown Asheville,35.5963919,-82.5513958,Entire home/apt,,2,14,2025-06-15,2.8,1,0,14
l_1294312332981257216,Walk DT Asheville-Views-King Beds-Fireplace,h_5451404,Amy,28801,Downtown Asheville,35.60279615818776,-82.54506648250715,Entire home/apt,,2,21,2025-06-16,3.1,1,230,21
l_1294349368345862656,Asheville DT|GPI|RAD|Biltmore Estate|Sauna|Firepit,h_106609699,Alla,28801,Downtown Asheville,35.59147779355883,-82.56701703729826,Entire home/apt,104,1,49,2025-06-12,7.17,1,348,49
l_1294374352012395776,Cozy Downtown Asheville Condo | Walk everywhere,h_451808021,Cary,28801,Downtown Asheville,35.59571,-82.55167,Entire home/apt,271,2,12,2025-06-01,1.88,1,243,12
l_1294425412551420928,Walk DT Asheville-City/MTN View-FirePlace-King Bed,h_423059617,DeVore Property,28801,Downtown Asheville,35.601492127760466,-82.54648556825343,Entire home/apt,231,2,33,2025-06-15,4.97,2,244,33
l_1295013792648294400,Homestead in West Asheville,h_23007279,Amelia,28806,West Asheville,35.570065051985175,-82.57007065153778,Private room,47,1,20,2025-06-14,3.02,1,12,20
l_1295445087654647808,"Luxe 5BR | Hot Tub, Sauna, Games & Lake Views!",h_447318020,Ratna,28704,South Asheville,35.47381,-82.52731,Entire home/apt,672,2,25,2025-06-15,3.77,1,229,25
l_1297284382942183424,Peaceful Guest Suite Close to Town,h_247108828,Holly,28804,South Asheville,35.610943542112466,-82.53827201972553,Entire home/apt,68,1,3,2025-05-26,0.47,1,339,3
l_1297757423552379904,Downtown Haven Paradise,h_663905054,Michael J,28801,Downtown Asheville,35.5963919,-82.5513958,Entire home/apt,294,2,7,2025-05-18,1.14,1,327,7
l_1297792979537756672,Spacious Cabin w/ Hot Tub & Pool Table,h_187377630,Haven Homes,28805,East Asheville,35.62489,-82.47852,Entire home/apt,196,1,2,2024-12-23,0.31,2,290,2
l_1298565522407633408,"Heated Pool + Hot Tub, Pickleball, 10 mins to DT",h_25771611,Travis,28806,West Asheville,35.5900719,-82.6250294,Entire home/apt,664,2,22,2025-06-16,3.63,2,250,22
l_1298841958485050368,Downtown Asheville Condo-King Bed-Full Kitchen,h_423059617,DeVore Property,28801,Downtown Asheville,35.593631840224404,-82.55323885281469,Entire home/apt,180,2,20,2025-06-11,3.13,2,274,20
l_1299314025082301696,Romantic Cabin w/ Hot Tub | Perfect Couples Escape,h_94711594,David,28806,West Asheville,35.59301,-82.64321,Entire home/apt,166,1,38,2025-06-13,6.13,2,324,38
l_1299329036325527552,Cozy Cabin w/ Hot Tub | Perfect Couples Escape,h_94711594,David,28806,West Asheville,35.592741768642604,-82.64315395019194,Entire home/apt,210,1,55,2025-06-13,8.73,2,314,55
l_1300975119664757504,Luxury Downtown walkable AVL condo w arcade 2BR2BA,h_29796826,James,28801,Downtown Asheville,35.596705964033525,-82.55171766508178,Entire home/apt,265,1,24,2025-05-26,3.89,1,326,24
l_1301341942947836672,East Asheville Family Home,h_7388531,Malorie,28805,East Asheville,35.58416824466341,-82.50550910156967,Entire home/apt,275,1,0,,,1,364,0
l_1302953866476555264,Large 3 bedroom 3.5 bath condo Downtown AVL,h_373250085,Dudley,28801,Downtown Asheville,35.5963919,-82.5513958,Entire home/apt,374,3,2,2025-03-23,0.65,1,100,2
l_1303029558724711680,New Downtown 1 /1 basement apartment,h_233133238,Jessica,28801,Downtown Asheville,35.60440973624974,-82.54925146987613,Entire home/apt,125,28,0,,,2,260,0
l_1304401033171341312,Walkable East-West AVL House (30 night min),h_198598165,Melissa,28806,West Asheville,35.58241213835785,-82.57527234980833,Entire home/apt,70,30,1,2025-02-01,0.22,1,92,1
l_1306696522507172352,Eclectic Dntwn Asheville Vibe-Rooftop-Hot Tub-View,h_417402133,Siva,28803,Tuxedo Park,35.567306026310774,-82.56630143121052,Entire home/apt,454,3,9,2025-06-01,1.58,1,336,9
l_1310126048723043584,"Tiny House Rental in Asheville, NC - The Bat Shack",h_197690,Trishann,28803,Tuxedo Park,35.5798064,-82.5482293,Entire home/apt,89,30,0,,,2,347,0
l_1311223213019536384,"Sanctuary in W Avl 2 units, pets OK, Biltmore pass",h_478848912,Pete,28806,West Asheville,35.57891,-82.62692,Entire home/apt,121,2,0,,,6,91,0
l_1313123239412781568,The News Condo 202 at ATB,h_667273378,Jeffrey Scott,28801,Downtown Asheville,35.595532295965654,-82.54992903665952,Entire home/apt,107,1,20,2025-06-12,3.66,3,289,20
l_1313125934448935168,The Daily Condo 201 at ATB,h_667273378,Jeffrey Scott,28801,Downtown Asheville,35.59507435322864,-82.55129578987925,Entire home/apt,111,1,30,2025-06-15,6.04,3,236,30
l_1313126881265120000,The Gazette Condo 200 at ATB,h_667273378,Jeffrey Scott,28801,Downtown Asheville,35.59560244774968,-82.54993981363147,Entire home/apt,180,1,23,2025-06-13,5.07,3,261,23
l_1313341642086842112,Craftsment: Modern West AVL Gem,h_55850164,Tanner,28806,West Asheville,35.57490185431446,-82.57736668446675,Entire home/apt,132,2,24,2025-06-01,4.21,1,4,24
l_1315345379041201408,Mountain Cottage~MtnViews~5MiDt~,h_536691871,Aiden,28801,Downtown Asheville,35.59268856403167,-82.54832501181667,Entire home/apt,275,1,44,2025-06-07,7.59,3,114,44
l_1318245296370650624,"Mtn Views! Hot Tub, Sauna, GameRoom, Theatre, Golf",h_489012490,Ronit,28803,Tuxedo Park,35.49619273941837,-82.49100515818267,Entire home/apt,326,2,8,2025-06-08,1.97,1,315,8
